incident_key,customer_id,merchant_id,amount_minor,currency,payment_method,customer_segment,failure_category,previous_successes,previous_failures,contact_history,latent_recoverability,time_to_funds_hours,unrecoverable,detected_at
inc-2216,cust_1249,mch_demo,3536000,INR,card,VIP,INSUFFICIENT_FUNDS,18,2,0,0.3474,30.63,False,2026-08-12T09:03:42.131498+00:00
inc-2217,cust_1414,mch_demo,470800,INR,upi,STANDARD,INSUFFICIENT_FUNDS,8,5,3,0.2899,55.0,False,2026-08-21T19:03:42.131498+00:00
inc-2218,cust_1326,mch_demo,10052400,INR,netbanking,STANDARD,UNKNOWN,10,4,2,0.1688,39.2,False,2026-08-15T10:03:42.131498+00:00
inc-2219,cust_1139,mch_demo,5700100,INR,card,STANDARD,CHECKOUT_ABANDONED,17,3,3,0.176,50.84,False,2026-08-21T00:03:42.131498+00:00
inc-2220,cust_1049,mch_demo,1118700,INR,card,STANDARD,CARD_BLOCKED,15,4,1,0.2821,35.46,False,2026-08-11T06:03:42.131498+00:00
inc-2221,cust_1125,mch_demo,134000,INR,netbanking,VIP,INSUFFICIENT_FUNDS,3,0,2,0.6292,16.54,False,2026-08-16T20:03:42.131498+00:00
inc-2222,cust_1016,mch_demo,55900,INR,card,STANDARD,PROCESSOR_ERROR,4,5,3,0.243,40.52,False,2026-08-18T08:03:42.131498+00:00
inc-2223,cust_1275,mch_demo,27155600,INR,card,STANDARD,CHECKOUT_ABANDONED,30,1,3,0.2722,45.62,False,2026-08-16T23:03:42.131498+00:00
inc-2224,cust_1023,mch_demo,4995200,INR,card,STANDARD,NETWORK_TIMEOUT,22,1,0,0.5064,22.96,False,2026-08-18T02:03:42.131498+00:00
inc-2225,cust_1233,mch_demo,41960300,INR,card,VIP,CARD_EXPIRED,15,2,2,0.5793,63.51,False,2026-08-21T20:03:42.131498+00:00
inc-2226,cust_1003,mch_demo,52300,INR,card,PREMIUM,UNKNOWN,5,0,0,0.3264,47.07,False,2026-08-12T06:03:42.131498+00:00
inc-2227,cust_1310,mch_demo,20698200,INR,wallet,STANDARD,NETWORK_TIMEOUT,39,3,2,0.349,28.34,False,2026-08-13T01:03:42.131498+00:00
inc-2228,cust_1352,mch_demo,178500,INR,card,VIP,AUTHENTICATION_FAILURE,9,3,1,0.193,44.59,False,2026-08-19T13:03:42.131498+00:00
inc-2229,cust_1472,mch_demo,2305900,INR,wallet,STANDARD,CARD_EXPIRED,1,2,2,0.224,38.63,False,2026-08-13T21:03:42.131498+00:00
inc-2230,cust_1084,mch_demo,5612800,INR,card,STANDARD,PROCESSOR_ERROR,13,5,2,0.4128,50.04,False,2026-08-21T01:03:42.131498+00:00
inc-2231,cust_1090,mch_demo,162900,INR,wallet,VIP,NETWORK_TIMEOUT,13,5,1,0.3134,6.06,False,2026-08-13T21:03:42.131498+00:00
inc-2232,cust_1320,mch_demo,40842600,INR,card,STANDARD,CHECKOUT_ABANDONED,23,1,2,0.5785,39.75,False,2026-08-18T07:03:42.131498+00:00
inc-2233,cust_1106,mch_demo,227600,INR,wallet,PREMIUM,UNKNOWN,30,0,2,0.3682,31.63,False,2026-08-13T01:03:42.131498+00:00
inc-2234,cust_1110,mch_demo,2123900,INR,wallet,STANDARD,UNKNOWN,0,0,2,0.4308,41.72,False,2026-08-21T13:03:42.131498+00:00
inc-2235,cust_1353,mch_demo,7701900,INR,card,PREMIUM,UNKNOWN,36,1,1,0.6563,57.44,False,2026-08-17T04:03:42.131498+00:00
inc-2236,cust_1306,mch_demo,49999900,INR,upi,PREMIUM,CARD_BLOCKED,4,0,2,0.4154,9.29,True,2026-08-15T00:03:42.131498+00:00
inc-2237,cust_1087,mch_demo,34569200,INR,upi,STANDARD,CARD_BLOCKED,17,3,0,0.4685,40.23,True,2026-08-12T09:03:42.131498+00:00
inc-2238,cust_1027,mch_demo,52400,INR,wallet,PREMIUM,UNKNOWN,28,4,2,0.575,60.95,False,2026-08-08T03:03:42.131498+00:00
inc-2239,cust_1029,mch_demo,8246900,INR,netbanking,STANDARD,NETWORK_TIMEOUT,8,0,3,0.4699,14.2,False,2026-08-09T05:03:42.131498+00:00
inc-2240,cust_1283,mch_demo,881900,INR,card,STANDARD,MANDATE_FAILURE,0,3,0,0.6933,38.51,False,2026-08-20T00:03:42.131498+00:00
inc-2241,cust_1102,mch_demo,24117300,INR,card,STANDARD,MANDATE_FAILURE,38,3,2,0.3735,60.97,False,2026-08-13T08:03:42.131498+00:00
inc-2242,cust_1210,mch_demo,5410600,INR,upi,VIP,CHECKOUT_ABANDONED,35,4,0,0.2068,11.85,False,2026-08-09T01:03:42.131498+00:00
inc-2243,cust_1297,mch_demo,409600,INR,card,STANDARD,PROCESSOR_ERROR,25,4,1,0.6191,52.05,False,2026-08-08T05:03:42.131498+00:00
inc-2244,cust_1178,mch_demo,202800,INR,upi,STANDARD,INSUFFICIENT_FUNDS,7,3,1,0.4248,58.96,False,2026-08-11T12:03:42.131498+00:00
inc-2245,cust_1039,mch_demo,41419600,INR,wallet,PREMIUM,BANK_DECLINE,17,4,0,0.3819,55.78,True,2026-08-16T21:03:42.131498+00:00
inc-2246,cust_1182,mch_demo,93800,INR,card,PREMIUM,INSUFFICIENT_FUNDS,23,4,2,0.2835,39.23,False,2026-08-09T05:03:42.131498+00:00
inc-2247,cust_1348,mch_demo,1726800,INR,card,STANDARD,CHECKOUT_ABANDONED,9,3,2,0.6471,71.95,False,2026-08-17T00:03:42.131498+00:00
inc-2248,cust_1224,mch_demo,472300,INR,netbanking,STANDARD,MANDATE_FAILURE,38,5,1,0.5775,27.3,False,2026-08-19T18:03:42.131498+00:00
inc-2249,cust_1463,mch_demo,143500,INR,card,STANDARD,NETWORK_TIMEOUT,12,3,0,0.6076,14.02,False,2026-08-18T05:03:42.131498+00:00
inc-2250,cust_1370,mch_demo,10955700,INR,card,PREMIUM,NETWORK_TIMEOUT,20,1,0,0.3469,26.72,True,2026-08-17T14:03:42.131498+00:00
inc-2251,cust_1306,mch_demo,547600,INR,wallet,PREMIUM,INSUFFICIENT_FUNDS,39,0,3,0.4817,51.92,True,2026-08-12T00:03:42.131498+00:00
inc-2252,cust_1287,mch_demo,1078400,INR,card,STANDARD,PROCESSOR_ERROR,6,3,3,0.4056,47.98,False,2026-08-21T08:03:42.131498+00:00
inc-2253,cust_1214,mch_demo,580300,INR,wallet,STANDARD,MANDATE_FAILURE,4,1,1,0.508,69.56,False,2026-08-20T01:03:42.131498+00:00
inc-2254,cust_1336,mch_demo,8361300,INR,upi,PREMIUM,INSUFFICIENT_FUNDS,0,5,1,0.413,26.17,True,2026-08-11T19:03:42.131498+00:00
inc-2255,cust_1048,mch_demo,27967000,INR,card,STANDARD,CARD_BLOCKED,3,3,1,0.5055,18.2,False,2026-08-16T06:03:42.131498+00:00
inc-2256,cust_1404,mch_demo,724400,INR,netbanking,PREMIUM,INSUFFICIENT_FUNDS,17,1,2,0.2018,56.21,False,2026-08-08T04:03:42.131498+00:00
inc-2257,cust_1080,mch_demo,13019900,INR,card,PREMIUM,NETWORK_TIMEOUT,15,2,0,0.2354,52.05,False,2026-08-21T09:03:42.131498+00:00
inc-2258,cust_1336,mch_demo,1120400,INR,card,PREMIUM,CARD_EXPIRED,26,2,0,0.2149,46.44,False,2026-08-12T22:03:42.131498+00:00
inc-2259,cust_1317,mch_demo,15623700,INR,card,STANDARD,NETWORK_TIMEOUT,12,3,0,0.2067,27.11,False,2026-08-17T22:03:42.131498+00:00
inc-2260,cust_1465,mch_demo,28810700,INR,upi,VIP,CARD_EXPIRED,4,5,0,0.5264,7.79,False,2026-08-11T04:03:42.131498+00:00
inc-2261,cust_1383,mch_demo,585500,INR,card,STANDARD,MANDATE_FAILURE,2,5,1,0.3608,21.96,False,2026-08-18T04:03:42.131498+00:00
inc-2262,cust_1177,mch_demo,2422600,INR,upi,STANDARD,CHECKOUT_ABANDONED,34,3,0,0.48,43.53,False,2026-08-09T21:03:42.131498+00:00
inc-2263,cust_1311,mch_demo,131300,INR,card,STANDARD,CARD_EXPIRED,39,1,2,0.4938,14.37,False,2026-08-17T22:03:42.131498+00:00
inc-2264,cust_1381,mch_demo,23841400,INR,upi,PREMIUM,INSUFFICIENT_FUNDS,26,1,1,0.3582,59.19,False,2026-08-11T02:03:42.131498+00:00
inc-2265,cust_1131,mch_demo,33252500,INR,upi,VIP,PROCESSOR_ERROR,23,0,3,0.4463,34.79,False,2026-08-16T23:03:42.131498+00:00
inc-2266,cust_1089,mch_demo,19981600,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,35,1,3,0.5768,68.29,False,2026-08-15T21:03:42.131498+00:00
inc-2267,cust_1104,mch_demo,258100,INR,netbanking,STANDARD,PROCESSOR_ERROR,36,2,1,0.3314,70.29,True,2026-08-16T07:03:42.131498+00:00
inc-2268,cust_1431,mch_demo,10151200,INR,card,STANDARD,UNKNOWN,15,4,3,0.6938,59.24,False,2026-08-11T19:03:42.131498+00:00
inc-2269,cust_1049,mch_demo,15812200,INR,wallet,VIP,CHECKOUT_ABANDONED,21,0,2,0.3059,36.22,False,2026-08-09T05:03:42.131498+00:00
inc-2270,cust_1281,mch_demo,12358400,INR,card,VIP,UNKNOWN,13,2,2,0.589,54.81,False,2026-08-19T03:03:42.131498+00:00
inc-2271,cust_1220,mch_demo,19966900,INR,wallet,PREMIUM,CHECKOUT_ABANDONED,29,0,3,0.5168,52.25,False,2026-08-12T18:03:42.131498+00:00
inc-2272,cust_1299,mch_demo,4637400,INR,card,STANDARD,INSUFFICIENT_FUNDS,16,4,3,0.6297,65.94,False,2026-08-12T19:03:42.131498+00:00
inc-2273,cust_1133,mch_demo,116200,INR,card,VIP,INSUFFICIENT_FUNDS,6,2,3,0.6799,37.71,False,2026-08-10T20:03:42.131498+00:00
inc-2274,cust_1216,mch_demo,1661900,INR,card,STANDARD,INSUFFICIENT_FUNDS,24,3,2,0.5089,23.21,True,2026-08-11T06:03:42.131498+00:00
inc-2275,cust_1312,mch_demo,38307900,INR,card,VIP,CARD_BLOCKED,36,4,2,0.2624,7.23,False,2026-08-14T04:03:42.131498+00:00
inc-2276,cust_1404,mch_demo,881700,INR,upi,VIP,MANDATE_FAILURE,21,2,0,0.5798,14.96,False,2026-08-09T17:03:42.131498+00:00
inc-2277,cust_1036,mch_demo,49999900,INR,wallet,STANDARD,NETWORK_TIMEOUT,21,3,0,0.6457,25.84,False,2026-08-12T18:03:42.131498+00:00
inc-2278,cust_1219,mch_demo,105900,INR,card,STANDARD,BANK_DECLINE,24,2,0,0.4464,47.53,False,2026-08-11T13:03:42.131498+00:00
inc-2279,cust_1440,mch_demo,728600,INR,card,STANDARD,PROCESSOR_ERROR,24,1,2,0.5058,39.8,False,2026-08-13T08:03:42.131498+00:00
inc-2280,cust_1224,mch_demo,982300,INR,card,VIP,INSUFFICIENT_FUNDS,38,2,0,0.5734,69.81,False,2026-08-19T00:03:42.131498+00:00
inc-2281,cust_1440,mch_demo,20545400,INR,netbanking,STANDARD,BANK_DECLINE,31,3,2,0.1508,40.6,False,2026-08-11T07:03:42.131498+00:00
inc-2282,cust_1382,mch_demo,8638800,INR,wallet,STANDARD,MANDATE_FAILURE,16,2,2,0.3782,19.94,True,2026-08-17T21:03:42.131498+00:00
inc-2283,cust_1382,mch_demo,20505300,INR,card,STANDARD,NETWORK_TIMEOUT,14,0,0,0.3716,50.5,False,2026-08-13T23:03:42.131498+00:00
inc-2284,cust_1229,mch_demo,259400,INR,upi,STANDARD,CHECKOUT_ABANDONED,28,2,2,0.1988,63.18,False,2026-08-21T00:03:42.131498+00:00
inc-2285,cust_1455,mch_demo,5544700,INR,upi,VIP,AUTHENTICATION_FAILURE,15,3,3,0.6374,41.52,False,2026-08-13T05:03:42.131498+00:00
inc-2286,cust_1135,mch_demo,49999900,INR,wallet,PREMIUM,PROCESSOR_ERROR,39,2,2,0.6532,48.9,False,2026-08-11T11:03:42.131498+00:00
inc-2287,cust_1434,mch_demo,1302800,INR,upi,VIP,PROCESSOR_ERROR,29,2,0,0.5421,69.51,True,2026-08-14T11:03:42.131498+00:00
inc-2288,cust_1011,mch_demo,693600,INR,wallet,VIP,PROCESSOR_ERROR,29,2,0,0.4114,26.34,True,2026-08-18T20:03:42.131498+00:00
inc-2289,cust_1386,mch_demo,5099900,INR,wallet,STANDARD,MANDATE_FAILURE,13,0,0,0.2598,58.06,True,2026-08-15T06:03:42.131498+00:00
inc-2290,cust_1203,mch_demo,24211500,INR,netbanking,STANDARD,NETWORK_TIMEOUT,15,5,2,0.5562,53.68,False,2026-08-14T02:03:42.131498+00:00
inc-2291,cust_1335,mch_demo,1270500,INR,card,VIP,BANK_DECLINE,23,1,2,0.4389,68.95,False,2026-08-14T22:03:42.131498+00:00
inc-2292,cust_1441,mch_demo,520800,INR,card,PREMIUM,CHECKOUT_ABANDONED,29,0,0,0.3864,10.63,True,2026-08-21T18:03:42.131498+00:00
inc-2293,cust_1422,mch_demo,761800,INR,wallet,STANDARD,NETWORK_TIMEOUT,5,4,3,0.4717,61.01,False,2026-08-14T07:03:42.131498+00:00
inc-2294,cust_1403,mch_demo,157000,INR,netbanking,VIP,MANDATE_FAILURE,27,0,2,0.4263,54.19,False,2026-08-12T11:03:42.131498+00:00
inc-2295,cust_1391,mch_demo,8230500,INR,card,VIP,AUTHENTICATION_FAILURE,32,3,0,0.3838,24.52,True,2026-08-08T07:03:42.131498+00:00
inc-2296,cust_1008,mch_demo,4934300,INR,card,PREMIUM,CHECKOUT_ABANDONED,8,2,3,0.4512,28.64,False,2026-08-08T22:03:42.131498+00:00
inc-2297,cust_1034,mch_demo,17542000,INR,netbanking,STANDARD,UNKNOWN,14,5,1,0.3562,6.24,False,2026-08-08T20:03:42.131498+00:00
inc-2298,cust_1142,mch_demo,325800,INR,wallet,STANDARD,CHECKOUT_ABANDONED,39,4,3,0.6495,17.53,False,2026-08-15T07:03:42.131498+00:00
inc-2299,cust_1448,mch_demo,241200,INR,card,VIP,CARD_EXPIRED,24,0,2,0.2894,37.98,False,2026-08-17T10:03:42.131498+00:00
inc-2300,cust_1173,mch_demo,5279700,INR,upi,PREMIUM,UNKNOWN,29,2,2,0.6109,60.62,False,2026-08-11T08:03:42.131498+00:00
inc-2301,cust_1008,mch_demo,49900,INR,card,STANDARD,BANK_DECLINE,14,4,3,0.33,48.58,False,2026-08-19T20:03:42.131498+00:00
inc-2302,cust_1245,mch_demo,2297400,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,13,0,1,0.3775,66.63,False,2026-08-11T10:03:42.131498+00:00
inc-2303,cust_1263,mch_demo,148700,INR,netbanking,STANDARD,PROCESSOR_ERROR,17,3,2,0.5209,41.28,True,2026-08-14T11:03:42.131498+00:00
inc-2304,cust_1355,mch_demo,124100,INR,card,VIP,PROCESSOR_ERROR,35,4,2,0.5767,28.69,False,2026-08-18T11:03:42.131498+00:00
inc-2305,cust_1361,mch_demo,24782300,INR,card,STANDARD,UNKNOWN,10,4,3,0.1818,27.8,False,2026-08-15T13:03:42.131498+00:00
inc-2306,cust_1091,mch_demo,11719500,INR,upi,STANDARD,CARD_EXPIRED,6,4,1,0.3572,26.53,False,2026-08-08T19:03:42.131498+00:00
inc-2307,cust_1374,mch_demo,10907000,INR,card,STANDARD,CARD_EXPIRED,34,0,2,0.4513,63.17,False,2026-08-21T03:03:42.131498+00:00
inc-2308,cust_1448,mch_demo,494500,INR,netbanking,VIP,CARD_BLOCKED,15,0,0,0.3215,17.44,False,2026-08-09T01:03:42.131498+00:00
inc-2309,cust_1046,mch_demo,11868100,INR,card,PREMIUM,MANDATE_FAILURE,25,0,1,0.2351,22.46,False,2026-08-15T17:03:42.131498+00:00
inc-2310,cust_1114,mch_demo,1624900,INR,card,STANDARD,BANK_DECLINE,3,2,2,0.6169,6.68,False,2026-08-15T04:03:42.131498+00:00
inc-2311,cust_1315,mch_demo,4621200,INR,card,VIP,PROCESSOR_ERROR,23,4,2,0.1984,49.8,False,2026-08-21T00:03:42.131498+00:00
inc-2312,cust_1453,mch_demo,1421800,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,35,5,1,0.2806,45.44,False,2026-08-15T02:03:42.131498+00:00
inc-2313,cust_1136,mch_demo,222000,INR,netbanking,STANDARD,CARD_BLOCKED,3,3,2,0.3736,51.17,False,2026-08-09T06:03:42.131498+00:00
inc-2314,cust_1328,mch_demo,23759800,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,1,0,1,0.3806,16.56,True,2026-08-13T21:03:42.131498+00:00
inc-2315,cust_1072,mch_demo,892400,INR,wallet,STANDARD,CARD_BLOCKED,9,5,0,0.59,47.77,True,2026-08-10T14:03:42.131498+00:00
inc-2316,cust_1291,mch_demo,7155300,INR,wallet,STANDARD,CARD_BLOCKED,1,4,1,0.5077,47.67,False,2026-08-08T20:03:42.131498+00:00
inc-2317,cust_1005,mch_demo,9076800,INR,netbanking,STANDARD,UNKNOWN,8,5,2,0.5898,38.49,False,2026-08-21T23:03:42.131498+00:00
inc-2318,cust_1338,mch_demo,218500,INR,wallet,PREMIUM,BANK_DECLINE,35,2,3,0.2368,54.51,True,2026-08-08T06:03:42.131498+00:00
inc-2319,cust_1312,mch_demo,957900,INR,netbanking,STANDARD,BANK_DECLINE,18,2,1,0.4561,65.46,False,2026-08-18T22:03:42.131498+00:00
inc-2320,cust_1485,mch_demo,80500,INR,card,VIP,INSUFFICIENT_FUNDS,1,3,0,0.5386,25.01,False,2026-08-08T13:03:42.131498+00:00
inc-2321,cust_1006,mch_demo,67200,INR,wallet,PREMIUM,CARD_BLOCKED,19,3,2,0.5852,35.78,False,2026-08-16T10:03:42.131498+00:00
inc-2322,cust_1445,mch_demo,2355100,INR,card,PREMIUM,MANDATE_FAILURE,27,3,2,0.1729,19.48,False,2026-08-16T13:03:42.131498+00:00
inc-2323,cust_1412,mch_demo,169200,INR,upi,STANDARD,CHECKOUT_ABANDONED,32,4,3,0.3311,41.04,False,2026-08-12T20:03:42.131498+00:00
inc-2324,cust_1319,mch_demo,7686300,INR,upi,STANDARD,MANDATE_FAILURE,13,3,0,0.3841,33.5,False,2026-08-08T22:03:42.131498+00:00
inc-2325,cust_1050,mch_demo,271600,INR,card,STANDARD,CARD_BLOCKED,35,3,0,0.6138,66.86,True,2026-08-20T03:03:42.131498+00:00
inc-2326,cust_1315,mch_demo,8375400,INR,card,STANDARD,AUTHENTICATION_FAILURE,32,0,1,0.6464,27.73,True,2026-08-09T17:03:42.131498+00:00
inc-2327,cust_1373,mch_demo,915400,INR,upi,STANDARD,PROCESSOR_ERROR,36,2,2,0.4728,10.85,False,2026-08-15T03:03:42.131498+00:00
inc-2328,cust_1157,mch_demo,49999900,INR,wallet,STANDARD,UNKNOWN,35,1,2,0.5521,64.26,False,2026-08-17T01:03:42.131498+00:00
inc-2329,cust_1169,mch_demo,3174300,INR,card,STANDARD,AUTHENTICATION_FAILURE,8,5,3,0.2683,38.57,True,2026-08-10T00:03:42.131498+00:00
inc-2330,cust_1427,mch_demo,12434000,INR,netbanking,VIP,PROCESSOR_ERROR,9,4,1,0.3722,30.26,False,2026-08-13T05:03:42.131498+00:00
inc-2331,cust_1269,mch_demo,40016900,INR,upi,STANDARD,PROCESSOR_ERROR,7,4,1,0.515,16.18,False,2026-08-18T15:03:42.131498+00:00
inc-2332,cust_1348,mch_demo,2064300,INR,wallet,VIP,PROCESSOR_ERROR,26,5,3,0.4328,39.16,False,2026-08-15T16:03:42.131498+00:00
inc-2333,cust_1245,mch_demo,22489400,INR,netbanking,PREMIUM,CHECKOUT_ABANDONED,36,2,3,0.3032,28.09,False,2026-08-17T08:03:42.131498+00:00
inc-2334,cust_1350,mch_demo,152900,INR,card,PREMIUM,CARD_EXPIRED,38,5,1,0.6657,66.97,False,2026-08-14T16:03:42.131498+00:00
inc-2335,cust_1494,mch_demo,49999900,INR,netbanking,STANDARD,UNKNOWN,4,5,2,0.4187,70.07,False,2026-08-12T06:03:42.131498+00:00
inc-2336,cust_1429,mch_demo,2154900,INR,card,STANDARD,CARD_BLOCKED,39,4,3,0.3857,34.01,False,2026-08-19T11:03:42.131498+00:00
inc-2337,cust_1036,mch_demo,1030500,INR,netbanking,VIP,BANK_DECLINE,19,0,3,0.2975,35.08,False,2026-08-15T06:03:42.131498+00:00
inc-2338,cust_1179,mch_demo,14966900,INR,card,STANDARD,INSUFFICIENT_FUNDS,3,0,3,0.6524,57.76,True,2026-08-17T15:03:42.131498+00:00
inc-2339,cust_1333,mch_demo,112300,INR,card,STANDARD,CARD_EXPIRED,11,2,1,0.5672,14.33,False,2026-08-11T21:03:42.131498+00:00
inc-2340,cust_1245,mch_demo,1012300,INR,wallet,VIP,BANK_DECLINE,35,0,2,0.3179,34.77,False,2026-08-18T11:03:42.131498+00:00
inc-2341,cust_1497,mch_demo,39387300,INR,card,PREMIUM,INSUFFICIENT_FUNDS,0,1,1,0.6752,66.06,False,2026-08-11T05:03:42.131498+00:00
inc-2342,cust_1191,mch_demo,15362800,INR,card,VIP,MANDATE_FAILURE,25,5,3,0.6288,12.89,False,2026-08-16T21:03:42.131498+00:00
inc-2343,cust_1176,mch_demo,2014300,INR,upi,STANDARD,MANDATE_FAILURE,25,0,3,0.2937,37.98,False,2026-08-21T16:03:42.131498+00:00
inc-2344,cust_1024,mch_demo,1203300,INR,card,PREMIUM,CHECKOUT_ABANDONED,13,3,2,0.4981,47.19,True,2026-08-19T03:03:42.131498+00:00
inc-2345,cust_1420,mch_demo,135800,INR,netbanking,VIP,CARD_EXPIRED,28,5,1,0.4796,59.0,False,2026-08-10T17:03:42.131498+00:00
inc-2346,cust_1369,mch_demo,1988700,INR,card,STANDARD,CARD_EXPIRED,35,1,0,0.6337,50.46,False,2026-08-15T04:03:42.131498+00:00
inc-2347,cust_1468,mch_demo,4633800,INR,upi,VIP,MANDATE_FAILURE,11,3,2,0.6311,20.36,False,2026-08-20T03:03:42.131498+00:00
inc-2348,cust_1228,mch_demo,18117600,INR,card,STANDARD,PROCESSOR_ERROR,30,2,0,0.2968,49.98,False,2026-08-21T23:03:42.131498+00:00
inc-2349,cust_1233,mch_demo,16488400,INR,wallet,PREMIUM,UNKNOWN,23,0,1,0.666,43.79,False,2026-08-20T15:03:42.131498+00:00
inc-2350,cust_1344,mch_demo,49539200,INR,card,VIP,NETWORK_TIMEOUT,17,4,1,0.4822,40.32,False,2026-08-17T15:03:42.131498+00:00
inc-2351,cust_1243,mch_demo,36858800,INR,netbanking,VIP,BANK_DECLINE,28,3,2,0.4345,31.03,False,2026-08-09T20:03:42.131498+00:00
inc-2352,cust_1134,mch_demo,1457100,INR,card,STANDARD,INSUFFICIENT_FUNDS,19,1,3,0.3489,41.44,False,2026-08-08T23:03:42.131498+00:00
inc-2353,cust_1089,mch_demo,34431700,INR,upi,STANDARD,AUTHENTICATION_FAILURE,37,2,0,0.206,38.13,False,2026-08-10T00:03:42.131498+00:00
inc-2354,cust_1063,mch_demo,49999900,INR,card,STANDARD,MANDATE_FAILURE,7,0,2,0.2658,48.47,False,2026-08-12T02:03:42.131498+00:00
inc-2355,cust_1492,mch_demo,6198900,INR,netbanking,STANDARD,AUTHENTICATION_FAILURE,4,5,2,0.6223,51.82,False,2026-08-08T22:03:42.131498+00:00
inc-2356,cust_1130,mch_demo,8598000,INR,card,STANDARD,MANDATE_FAILURE,21,2,3,0.4076,26.4,False,2026-08-13T11:03:42.131498+00:00
inc-2357,cust_1109,mch_demo,2707900,INR,card,PREMIUM,PROCESSOR_ERROR,9,1,1,0.3308,41.4,False,2026-08-12T01:03:42.131498+00:00
inc-2358,cust_1382,mch_demo,1973300,INR,card,PREMIUM,UNKNOWN,31,2,0,0.5822,49.14,False,2026-08-11T16:03:42.131498+00:00
inc-2359,cust_1395,mch_demo,2545800,INR,netbanking,STANDARD,INSUFFICIENT_FUNDS,12,3,1,0.2355,21.73,False,2026-08-10T17:03:42.131498+00:00
inc-2360,cust_1128,mch_demo,25987800,INR,wallet,VIP,AUTHENTICATION_FAILURE,6,2,3,0.151,50.18,True,2026-08-19T20:03:42.131498+00:00
inc-2361,cust_1365,mch_demo,6668200,INR,netbanking,PREMIUM,BANK_DECLINE,2,4,1,0.6858,38.95,True,2026-08-14T14:03:42.131498+00:00
inc-2362,cust_1422,mch_demo,1071400,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,1,0,3,0.2175,28.96,True,2026-08-09T01:03:42.131498+00:00
inc-2363,cust_1224,mch_demo,40133400,INR,card,STANDARD,INSUFFICIENT_FUNDS,24,3,2,0.5125,43.93,True,2026-08-19T19:03:42.131498+00:00
inc-2364,cust_1203,mch_demo,6562800,INR,card,STANDARD,CARD_BLOCKED,7,5,2,0.6693,44.17,False,2026-08-19T22:03:42.131498+00:00
inc-2365,cust_1227,mch_demo,760100,INR,wallet,STANDARD,PROCESSOR_ERROR,22,1,3,0.5739,38.13,False,2026-08-12T23:03:42.131498+00:00
inc-2366,cust_1250,mch_demo,702800,INR,card,VIP,MANDATE_FAILURE,8,1,1,0.5368,23.83,False,2026-08-21T01:03:42.131498+00:00
inc-2367,cust_1385,mch_demo,169700,INR,upi,STANDARD,BANK_DECLINE,4,2,1,0.2768,9.11,False,2026-08-19T18:03:42.131498+00:00
inc-2368,cust_1221,mch_demo,5437500,INR,wallet,STANDARD,AUTHENTICATION_FAILURE,20,3,3,0.4994,35.15,False,2026-08-17T04:03:42.131498+00:00
inc-2369,cust_1340,mch_demo,141600,INR,card,VIP,NETWORK_TIMEOUT,14,2,3,0.4361,61.67,True,2026-08-21T19:03:42.131498+00:00
inc-2370,cust_1092,mch_demo,13081300,INR,card,VIP,INSUFFICIENT_FUNDS,15,5,3,0.4325,59.45,False,2026-08-14T17:03:42.131498+00:00
inc-2371,cust_1199,mch_demo,890000,INR,wallet,STANDARD,CARD_EXPIRED,5,1,1,0.2278,69.16,False,2026-08-10T21:03:42.131498+00:00
inc-2372,cust_1042,mch_demo,402300,INR,card,VIP,CARD_BLOCKED,34,4,1,0.3272,61.63,False,2026-08-13T23:03:42.131498+00:00
inc-2373,cust_1231,mch_demo,21539800,INR,netbanking,PREMIUM,NETWORK_TIMEOUT,24,2,1,0.3669,17.94,False,2026-08-15T05:03:42.131498+00:00
inc-2374,cust_1340,mch_demo,36429900,INR,card,PREMIUM,CARD_EXPIRED,5,1,3,0.2102,66.81,True,2026-08-10T16:03:42.131498+00:00
inc-2375,cust_1029,mch_demo,455700,INR,upi,STANDARD,PROCESSOR_ERROR,37,1,3,0.6815,61.28,False,2026-08-18T23:03:42.131498+00:00
inc-2376,cust_1480,mch_demo,2771100,INR,card,PREMIUM,PROCESSOR_ERROR,24,5,1,0.5782,16.94,False,2026-08-11T10:03:42.131498+00:00
inc-2377,cust_1165,mch_demo,147300,INR,netbanking,STANDARD,NETWORK_TIMEOUT,6,0,1,0.514,35.23,False,2026-08-16T20:03:42.131498+00:00
inc-2378,cust_1471,mch_demo,12896800,INR,netbanking,VIP,BANK_DECLINE,30,0,0,0.1509,71.43,False,2026-08-13T14:03:42.131498+00:00
inc-2379,cust_1397,mch_demo,39019200,INR,wallet,VIP,AUTHENTICATION_FAILURE,9,5,2,0.3895,6.17,False,2026-08-16T23:03:42.131498+00:00
inc-2380,cust_1255,mch_demo,3136400,INR,upi,STANDARD,CARD_EXPIRED,18,4,3,0.5001,43.02,False,2026-08-20T00:03:42.131498+00:00
inc-2381,cust_1113,mch_demo,29708500,INR,card,STANDARD,NETWORK_TIMEOUT,10,3,2,0.2066,49.19,False,2026-08-09T18:03:42.131498+00:00
inc-2382,cust_1018,mch_demo,2486500,INR,netbanking,STANDARD,NETWORK_TIMEOUT,38,5,0,0.2101,31.54,False,2026-08-13T11:03:42.131498+00:00
